,ALL SHARE rt,HEALTHCARE rt,MANUFACTURING rt,MOTORS rt,PLANTATIONS rt,SERVICES rt,TELECOMUNICATION rt,TRADING rt,CONSTRUCTION/ENG rt,DIVERS HOLDINGS rt,INFO TECHNOLOGY rt,INVESTMENT TRUST rt,OIL PALMS rt,CHEMICALS & PHARMACEUTICAL rt,FOOTWEAR & TEXTILES rt,HOTELS & TRAVELS rt,LAND & PROPERTY rt,POWER & ENERGY rt,STORES & SUPPLIES rt,BANKS FINANCE & INS rt,BEVERAGES FOOD & TOBACCO rt,S&P SRI LANKA rt,MSCI SRI LANKA rt,ALL SHARE pt,HEALTHCARE pt,MANUFACTURING pt,MILANKA pt,MOTORS pt,PLANTATIONS pt,SERVICES pt,TELECOMUNICATION pt,TRADING pt,CONSTRUCTION/ENG pt,DIVERS HOLDINGS pt,INFO TECHNOLOGY pt,INVESTMENT TRUST pt,OIL PALMS pt,CHEMICALS & PHARMACEUTICAL pt,FOOTWEAR & TEXTILES pt,HOTELS & TRAVELS pt,LAND & PROPERTY pt,POWER & ENERGY pt,STORES & SUPPLIES pt,BANKS FINANCE & INS pt,BEVERAGES FOOD & TOBACCO pt,S&P SRI LANKA pt,MSCI SRI LANKA pt,Monday Dummy,Tuesday Dummy,Wednesday Dummy,Thursday Dummy,Friday Dummy,MSCI World Index,Du,Dd,ALL SHARE %,HEALTHCARE %,MANUFACTURING %,MOTORS %,PLANTATIONS %,SERVICES %,TELECOMUNICATION %,TRADING %,CONSTRUCTION/ENG %,DIVERS HOLDINGS %,INFO TECHNOLOGY %,INVESTMENT TRUST %,OIL PALMS %,CHEMICALS & PHARMACEUTICAL %,FOOTWEAR & TEXTILES %,HOTELS & TRAVELS %,LAND & PROPE%Y %,POWER & ENERGY %,STORES & SUPPLIES %,BANKS FINANCE & INS %,BEVERAGES FOOD & TOBACCO %
2007-11-30,0.00076587,-0.016877069,0.005512587,0.000574019,0.053097958,0.00720311,0,-0.000463699,0.010347957,-0.000337121,0.013091862,-0.011209738,-0.002926574,-0.011185852,-0.017508407,0.022452423,-0.008032733,-0.015442399,0,8.01E-05,-0.008983742,0.000581395,-0.001603266,7.847825036,5.844905809,6.996901043,8.123548941,7.969952515,6.392804492,8.732780264,5.569870057,7.891154976,6.593701852,6.567782924,5.030437921,9.409713226,9.921288668,7.833192058,6.837847704,7.179673756,5.65312056,4.378018613,9.32757926,8.51562997,8.044324662,5.147785132,5.93072945,0,0,0,0,1,-0.00345,0,1,0.076587,-1.6877069,0.5512587,0.0574019,5.3097958,0.720311,0,-0.0463699,1.0347957,-0.0337121,1.3091862,-1.1209738,-0.2926574,-1.1185852,-1.7508407,2.2452423,-0.8032733,-1.5442399,0,0.00801,-0.8983742
2007-12-03,-0.012079729,0.021902134,0.00323285,0.004504621,-0.020372468,0,-0.041314367,-0.022257977,-0.05324922,0.000716247,-0.026357396,-0.025446438,0.001522966,-0.008210485,-0.012365952,-0.004604942,-0.001719691,0.00375799,-0.000110288,0.001703211,-0.001750535,-0.006004624,-0.00623304,7.835745306,5.866807943,7.000133893,8.106505469,7.974457136,6.372432024,8.732780264,5.52855569,7.868896998,6.540452632,6.568499171,5.004080525,9.384266788,9.922811634,7.824981573,6.825481752,7.175068814,5.651400869,4.381776603,9.327468971,8.517333182,8.042574127,5.141780509,5.92449641,1,0,0,0,0,0.02643,1,0,-1.2079729,2.1902134,0.323285,0.4504621,-2.0372468,0,-4.1314367,-2.2257977,-5.324922,0.0716247,-2.6357396,-2.5446438,0.1522966,-0.8210485,-1.2365952,-0.4604942,-0.1719691,0.375799,-0.0110288,0.1703211,-0.1750535
2007-12-04,-0.004576721,-0.011249033,-0.00750452,-0.018372846,-0.01202805,-0.004760667,-0.001987835,-4.21E-05,0.004307774,-0.001883002,-0.06895932,-0.00436256,-0.000585255,-0.003386563,-0.004210716,-0.027501675,-0.005953971,-0.012581948,-0.000939723,-0.002196103,-0.000617433,0.001811013,0.000825663,7.831168585,5.85555891,6.992629374,8.10443455,7.956084289,6.360403974,8.728019597,5.526567855,7.868854927,6.544760406,6.566616169,4.935121206,9.379904228,9.922226379,7.82159501,6.821271036,7.147567139,5.645446898,4.369194656,9.326529249,8.515137079,8.041956695,5.143591521,5.925322074,0,1,0,0,0,0.01086,1,0,-0.4576721,-1.1249033,-0.750452,-1.8372846,-1.202805,-0.4760667,-0.1987835,-0.00421,0.4307774,-0.1883002,-6.895932,-0.436256,-0.0585255,-0.3386563,-0.4210716,-2.7501675,-0.5953971,-1.2581948,-0.0939723,-0.2196103,-0.0617433
2007-12-05,-0.001693339,0.003659133,-0.010267675,-0.004162348,-0.004921509,0.030457215,0.007019242,0.014169174,0.012032154,-0.005868429,0,-0.017721266,-0.000586089,-0.009633726,-0.001778826,-0.003609941,-0.000176694,0.000632871,-0.023661657,-0.010761686,0.001632795,0.008543335,-0.003655186,7.829475246,5.859218043,6.982361698,8.105398091,7.951921941,6.355482465,8.758476812,5.533587098,7.883024101,6.556792561,6.56074774,4.935121206,9.362182962,9.92164029,7.811961284,6.81949221,7.143957197,5.645270204,4.369827527,9.302867592,8.504375393,8.04358949,5.152134856,5.921666888,0,0,1,0,0,0.00461,1,0,-0.1693339,0.3659133,-1.0267675,-0.4162348,-0.4921509,3.0457215,0.7019242,1.4169174,1.2032154,-0.5868429,0,-1.7721266,-0.0586089,-0.9633726,-0.1778826,-0.3609941,-0.0176694,0.0632871,-2.3661657,-1.0761686,0.1632795
2007-12-06,0.00726979,-0.002972025,0.008842787,0.003247064,0.031969081,0.002661275,0.010926064,0.028875265,0.021763966,-0.00220957,-0.014410619,0.053371587,0.003392978,0.008333701,0.021129183,0.008186357,0.006692522,0.002653695,-0.008356123,0.006614598,0.007780124,0.007207758,0.003831453,7.836745036,5.856246018,6.991204486,8.11156507,7.955169006,6.387451546,8.761138087,5.544513161,7.911899367,6.578556526,6.55853817,4.920710587,9.415554548,9.925033268,7.820294985,6.840621393,7.152143555,5.651962726,4.372481222,9.294511469,8.510989991,8.051369614,5.159342614,5.925498341,0,0,0,1,0,0.02129,1,0,0.726979,-0.2972025,0.8842787,0.3247064,3.1969081,0.2661275,1.0926064,2.8875265,2.1763966,-0.220957,-1.4410619,5.3371587,0.3392978,0.8333701,2.1129183,0.8186357,0.6692522,0.2653695,-0.8356123,0.6614598,0.7780124
2007-12-07,-0.007158403,-0.009489374,-0.00204435,-0.004183783,-0.009925598,0.057924066,-0.019976977,0.004514317,-0.002337685,-0.006144413,0,6.68E-05,-0.005402717,0.004082971,0.017439313,-0.008154773,0.037551777,0.009920343,0,-0.002466271,-0.001061718,-0.003568554,-0.007825662,7.829586633,5.846756644,6.989160135,8.101583804,7.950985223,6.377525948,8.819062152,5.524536184,7.916413684,6.576218841,6.552393758,4.920710587,9.415621333,9.91963055,7.824377956,6.858060706,7.143988782,5.689514503,4.382401564,9.294511469,8.50852372,8.050307895,5.15577406,5.917672679,0,0,0,0,1,-0.00315,0,1,-0.7158403,-0.9489374,-0.204435,-0.4183783,-0.9925598,5.7924066,-1.9976977,0.4514317,-0.2337685,-0.6144413,0,0.00668,-0.5402717,0.4082971,1.7439313,-0.8154773,3.7551777,0.9920343,0,-0.2466271,-0.1061718
2007-12-10,-0.002010859,-0.007016555,0.001446212,-0.023559857,0.089567004,-0.003696604,-0.011147762,-0.039080967,0.009262921,0.002820876,-0.014621325,0,-0.007070775,0.00333333,0.000829906,8.69E-05,-0.00746652,-0.009920343,-0.001087173,0.000582863,-0.002532904,-0.008512168,0.000551596,7.827575774,5.839740088,6.990606347,8.096844876,7.927425365,6.467092953,8.815365548,5.513388423,7.877332717,6.585481762,6.555214634,4.906089261,9.415621333,9.912559775,7.827711286,6.858890612,7.144075634,5.682047983,4.372481222,9.293424297,8.509106583,8.047774991,5.147261892,5.918224275,1,0,0,0,0,0.00555,1,0,-0.2010859,-0.7016555,0.1446212,-2.3559857,8.9567004,-0.3696604,-1.1147762,-3.9080967,0.9262921,0.2820876,-1.4621325,0,-0.7070775,0.333333,0.0829906,0.00869,-0.746652,-0.9920343,-0.1087173,0.0582863,-0.2532904
2007-12-11,0.005865959,0.001046907,0.006230664,-0.015167032,0.032844453,0.018432394,0.009151912,-0.004374645,0.003293398,-0.001352458,0,-0.015752106,0.006836067,-0.000446461,-0.030860591,0.0141426,-0.021590633,0.001135145,0.003485438,0.014486088,-0.000732639,0.007877705,0.005748059,7.833441732,5.840786996,6.996837011,8.102041318,7.912258333,6.499937405,8.833797941,5.522540335,7.872958072,6.588775159,6.553862176,4.906089261,9.399869227,9.919395842,7.827264825,6.828030021,7.158218234,5.66045735,4.373616367,9.296909735,8.523592671,8.047042351,5.155139597,5.923972335,0,1,0,0,0,-0.02635,0,1,0.5865959,0.1046907,0.6230664,-1.5167032,3.2844453,1.8432394,0.9151912,-0.4374645,0.3293398,-0.1352458,0,-1.5752106,0.6836067,-0.0446461,-3.0860591,1.41426,-2.1590633,0.1135145,0.3485438,1.4486088,-0.0732639
2007-12-12,0.000372414,0.000929665,0.008589295,0.022401968,-0.007621816,0.01143633,-0.002039878,0.010220624,0.003035737,0.001594284,0.029031944,-0.00084922,-0.009204311,0.000932557,-0.001430569,0.010939309,0.018622512,0.008785197,0.002704453,-0.003966442,-0.004207859,-0.003120488,-0.001233731,7.833814147,5.841716661,7.005426306,8.101726231,7.934660301,6.49231559,8.845234271,5.520500457,7.883178697,6.591810897,6.55545646,4.935121206,9.399020007,9.910191531,7.828197382,6.826599452,7.169157542,5.679079862,4.382401564,9.299614188,8.519626229,8.042834493,5.152019109,5.922738604,0,0,1,0,0,-0.02566,0,1,0.0372414,0.0929665,0.8589295,2.2401968,-0.7621816,1.143633,-0.2039878,1.0220624,0.3035737,0.1594284,2.9031944,-0.084922,-0.9204311,0.0932557,-0.1430569,1.0939309,1.8622512,0.8785197,0.2704453,-0.3966442,-0.4207859
2007-12-13,-0.004589568,-0.006847446,-0.009284762,0.00618693,-0.035184932,0.002548172,0,-0.002072055,0,-0.0049906,-0.029031944,-0.005375228,0,0.005529617,0.002978046,-6.93E-05,-0.02060861,0.009946619,0,-0.010191053,-0.003419071,-0.004117738,-0.007008351,7.829224579,5.834869215,6.996141544,8.096930132,7.940847231,6.457130658,8.847782443,5.520500457,7.881106642,6.591810897,6.550465861,4.906089261,9.393644779,9.910191531,7.833726999,6.829577498,7.169088243,5.658471252,4.392348184,9.299614188,8.509435176,8.039415422,5.147901371,5.915730253,0,0,0,1,0,-0.01912,0,1,-0.4589568,-0.6847446,-0.9284762,0.618693,-3.5184932,0.2548172,0,-0.2072055,0,-0.49906,-2.9031944,-0.5375228,0,0.5529617,0.2978046,-0.00693,-2.060861,0.9946619,0,-1.0191053,-0.3419071
2007-12-14,-0.002374503,-0.001111664,0.000494198,0.001145357,-0.007371389,-0.002134786,-0.00913028,-0.026861258,-0.006356741,0.000457319,0,0.004263364,-0.023994603,-0.003535907,0.003626634,0.00824369,-0.005140321,-0.009946619,0,1.01E-05,0.00985198,-0.000465035,0.000469114,7.826850076,5.833757551,6.996635741,8.093477551,7.941992589,6.449759269,8.845647657,5.511370177,7.854245385,6.585454156,6.55092318,4.906089261,9.397908143,9.886196928,7.830191091,6.833204132,7.177331933,5.653330931,4.382401564,9.299614188,8.509445254,8.049267402,5.147436336,5.916199367,0,0,0,0,1,-0.02593,0,1,-0.2374503,-0.1111664,0.0494198,0.1145357,-0.7371389,-0.2134786,-0.913028,-2.6861258,-0.6356741,0.0457319,0,0.4263364,-2.3994603,-0.3535907,0.3626634,0.824369,-0.5140321,-0.9946619,0,0.00101,0.985198
2007-12-17,-0.002824065,0.005837047,-0.002537642,-0.01748243,-0.002754561,0,-0.002062815,0.002174879,0.007453382,-0.001358278,-0.014763167,-0.001664304,-0.007312054,0.008309941,0.000872314,-0.00310545,-0.003265739,-0.000624961,0.001627569,0.000215641,-0.015219819,-0.004603872,-0.002988296,7.824026011,5.839594598,6.994098099,8.091902856,7.924510159,6.447004708,8.845647657,5.509307362,7.856420263,6.592907538,6.549564902,4.891326094,9.396243839,9.878884873,7.838501032,6.834076446,7.174226483,5.650065192,4.381776603,9.301241756,8.509660895,8.034047583,5.142832464,5.913211071,1,0,0,0,0,-0.0231,0,1,-0.2824065,0.5837047,-0.2537642,-1.748243,-0.2754561,0,-0.2062815,0.2174879,0.7453382,-0.1358278,-1.4763167,-0.1664304,-0.7312054,0.8309941,0.0872314,-0.310545,-0.3265739,-0.0624961,0.1627569,0.0215641,-1.5219819
2007-12-18,0.000967551,0.000116394,-0.006377039,0.002016625,0.002185274,0.056100202,-0.007192375,0.014738315,0.00605098,0.003912558,0.014763167,0.007343193,0.002951474,-0.008003874,-0.002781133,0.006863434,0.021710486,0,-0.001322141,0.004467605,0.004583862,0.002566796,0.004230116,7.824993562,5.839710992,6.987721061,8.09054939,7.926526784,6.449189982,8.901747859,5.502114986,7.871158578,6.598958519,6.55347746,4.906089261,9.403587032,9.881836348,7.830497157,6.831295312,7.181089917,5.671775679,4.381776603,9.299919616,8.5141285,8.038631446,5.14539926,5.917441187,0,1,0,0,0,0.00189,1,0,0.0967551,0.0116394,-0.6377039,0.2016625,0.2185274,5.6100202,-0.7192375,1.4738315,0.605098,0.3912558,1.4763167,0.7343193,0.2951474,-0.8003874,-0.2781133,0.6863434,2.1710486,0,-0.1322141,0.4467605,0.4583862
2007-12-19,0.001561299,-0.004081876,0.003014147,0.006022,0.025564539,-0.004049141,-0.00204115,-0.015052043,-0.002590746,0.001395674,-0.014763167,-0.000105513,0.003716841,-0.003738828,0.010288112,-0.001957268,0.002303317,-0.009295382,0.000711998,0.005765042,0.00447941,-0.002041234,-0.000320409,7.826554861,5.835629116,6.990735207,8.089795309,7.932548784,6.474754521,8.897698718,5.500073836,7.856106536,6.596367773,6.554873133,4.891326094,9.403481519,9.885553189,7.826758329,6.841583425,7.179132649,5.674078995,4.372481222,9.300631614,8.519893542,8.043110856,5.143358027,5.917120778,0,0,1,0,0,0.02132,1,0,0.1561299,-0.4081876,0.3014147,0.6022,2.5564539,-0.4049141,-0.204115,-1.5052043,-0.2590746,0.1395674,-1.4763167,-0.0105513,0.3716841,-0.3738828,1.0288112,-0.1957268,0.2303317,-0.9295382,0.0711998,0.5765042,0.447941
2007-12-20,0.001495123,0.012138256,-0.005259916,9.69E-05,0.019150594,0.002554451,0.00204115,0.014013573,-0.012433101,0.000256137,-0.01506064,-0.001877193,0.007750686,-0.001820716,-0.009813263,-0.00693066,-0.020607841,-0.001262786,0,0.006366422,-0.000350287,0.00831376,0.00128102,7.828049984,5.847767372,6.985475291,8.091706992,7.932645675,6.493905114,8.900253169,5.502114986,7.870120109,6.583934672,6.55512927,4.876265455,9.401604326,9.893303874,7.824937613,6.831770161,7.172201989,5.653471154,4.371218436,9.300631614,8.526259964,8.042760569,5.151671786,5.918401798,0,0,0,1,0,0.0158,1,0,0.1495123,1.2138256,-0.5259916,0.00969,1.9150594,0.2554451,0.204115,1.4013573,-1.2433101,0.0256137,-1.506064,-0.1877193,0.7750686,-0.1820716,-0.9813263,-0.693066,-2.0607841,-0.1262786,0,0.6366422,-0.0350287
2007-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.828049984,5.847767372,6.985475291,8.091706992,7.932645675,6.493905114,8.900253169,5.502114986,7.870120109,6.583934672,6.55512927,4.876265455,9.401604326,9.893303874,7.824937613,6.831770161,7.172201989,5.653471154,4.371218436,9.300631614,8.526259964,8.042760569,5.151671786,5.918401798,0,0,0,0,1,0.00665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-24,0.006267098,0.002133611,0.012111551,-0.014260865,0.027128299,0.016256936,0,0.016491228,0.016384706,0.005236394,0.01506064,-0.037469623,-0.000753414,-0.009306912,-0.001987235,0.012715219,0.009280971,0,0,0.003539435,0.028832784,0.008532278,0.007328847,7.834317082,5.849900983,6.997586842,8.094375392,7.91838481,6.521033414,8.916510105,5.502114986,7.886611337,6.600319378,6.560365664,4.891326094,9.364134703,9.89255046,7.815630701,6.829782927,7.184917208,5.662752125,4.371218436,9.300631614,8.529799398,8.071593353,5.160204064,5.925730645,1,0,0,0,0,-0.0082,0,1,0.6267098,0.2133611,1.2111551,-1.4260865,2.7128299,1.6256936,0,1.6491228,1.6384706,0.5236394,1.506064,-3.7469623,-0.0753414,-0.9306912,-0.1987235,1.2715219,0.9280971,0,0,0.3539435,2.8832784
2007-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.834317082,5.849900983,6.997586842,8.094375392,7.91838481,6.521033414,8.916510105,5.502114986,7.886611337,6.600319378,6.560365664,4.891326094,9.364134703,9.89255046,7.815630701,6.829782927,7.184917208,5.662752125,4.371218436,9.300631614,8.529799398,8.071593353,5.160204064,5.925730645,0,1,0,0,0,0.01514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-26,-0.001196371,-0.020249732,-0.009090638,0,0.017887581,0.035209786,-0.003104197,-0.000420918,-0.004074491,0.003292382,-0.030351575,0.000239199,0.009606207,-0.006438463,0.00044315,-0.004565576,-0.003269909,0.000631592,-0.000610515,-0.002584591,0.000374672,-0.000516781,-0.003696565,7.833120711,5.829651251,6.988496204,8.093413388,7.91838481,6.538920995,8.951719891,5.499010789,7.886190418,6.596244887,6.563658046,4.86097452,9.364373902,9.902156667,7.809192238,6.830226076,7.180351632,5.659482216,4.371850028,9.3000211,8.527214807,8.071968025,5.159687283,5.92203408,0,0,1,0,0,-0.00733,0,1,-0.1196371,-2.0249732,-0.9090638,0,1.7887581,3.5209786,-0.3104197,-0.0420918,-0.4074491,0.3292382,-3.0351575,0.0239199,0.9606207,-0.6438463,0.044315,-0.4565576,-0.3269909,0.0631592,-0.0610515,-0.2584591,0.0374672
2007-12-27,0.005967595,-0.005865984,0.006023754,0.019671797,0.047595428,-0.004466544,0.011308288,-0.023008313,-0.007442214,0.003576814,0.015290935,0.004658536,0.009514805,0.017474336,-0.006461287,0.021862704,-0.005030051,-0.000631592,0,-0.0012046,-0.005170364,-0.003163922,-0.002707524,7.839088306,5.823785267,6.994519959,8.096528147,7.938056606,6.586516423,8.947253346,5.510319077,7.863182105,6.588802673,6.56723486,4.876265455,9.369032438,9.911671473,7.826666574,6.823764789,7.202214336,5.654452165,4.371218436,9.3000211,8.526010207,8.066797661,5.156523361,5.919326556,0,0,0,1,0,-0.00526,0,1,0.5967595,-0.5865984,0.6023754,1.9671797,4.7595428,-0.4466544,1.1308288,-2.3008313,-0.7442214,0.3576814,1.5290935,0.4658536,0.9514805,1.7474336,-0.6461287,2.1862704,-0.5030051,-0.0631592,0,-0.12046,-0.5170364
2007-12-28,0.000157599,0.002804637,0.000256697,-0.008703281,0.013830153,0.065388243,-0.002064987,0.000522984,-0.005255148,0.000534015,-0.030819319,-0.000586361,0,0.007939483,-0.004436434,-0.001699895,-0.002068253,0,0.001035279,-0.000700048,0.004202174,0.004484055,0.000322389,7.839245905,5.826589904,6.994776656,8.095985822,7.929353325,6.600346576,9.012641589,5.50825409,7.863705089,6.583547525,6.567768875,4.845446136,9.368446078,9.911671473,7.834606057,6.819328355,7.200514441,5.652383912,4.371218436,9.301056378,8.52531016,8.070999834,5.161007416,5.919648945,0,0,0,0,1,0.01942,1,0,0.0157599,0.2804637,0.0256697,-0.8703281,1.3830153,6.5388243,-0.2064987,0.0522984,-0.5255148,0.0534015,-3.0819319,-0.0586361,0,0.7939483,-0.4436434,-0.1699895,-0.2068253,0,0.1035279,-0.0700048,0.4202174
2007-12-31,0.001063143,-0.010223069,-0.004520155,-0.01519608,-0.01704801,-0.051964581,-0.004061414,-0.001739211,0.000387147,0.004891219,0,0.044729827,0,0.007248438,0.014651204,-0.003550755,0.007620816,0.025327285,-0.018805662,0.013570157,-0.00511885,0.004292712,0.010339055,7.840309048,5.816366835,6.9902565,8.099211071,7.914157245,6.583298566,8.960677009,5.504192676,7.861965878,6.583934672,6.572660094,4.845446136,9.413175904,9.911671473,7.841854494,6.833979559,7.196963686,5.660004727,4.396545721,9.282250717,8.538880316,8.065880984,5.165300127,5.929988,1,0,0,0,0,-0.00289,0,1,0.1063143,-1.0223069,-0.4520155,-1.519608,-1.704801,-5.1964581,-0.4061414,-0.1739211,0.0387147,0.4891219,0,4.4729827,0,0.7248438,1.4651204,-0.3550755,0.7620816,2.5327285,-1.8805662,1.3570157,-0.511885
2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.840309048,5.816366835,6.9902565,8.099211071,7.914157245,6.583298566,8.960677009,5.504192676,7.861965878,6.583934672,6.572660094,4.845446136,9.413175904,9.911671473,7.841854494,6.833979559,7.196963686,5.660004727,4.396545721,9.282250717,8.538880316,8.065880984,5.165300127,5.929988,0,1,0,0,0,-0.01496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-02,0.007492551,0.031833393,0.001600928,0.007987781,-0.029293939,-0.00074733,-0.007270383,-0.0215978,0.004496497,-0.003725808,0,-0.000142882,0,-0.013792558,-0.000603058,0.186764868,-0.020867446,-0.019782916,0.000604716,-0.009934459,0.000310885,-0.00785532,-0.007485075,7.847801599,5.848200229,6.991857428,8.092233289,7.922145026,6.554004627,8.959929678,5.496922293,7.840368078,6.588431169,6.568934286,4.845446136,9.413033022,9.911671473,7.828061936,6.833376501,7.383728554,5.639137281,4.376762805,9.282855433,8.528945857,8.066191869,5.157444808,5.922502925,0,0,1,0,0,-0.01827,0,1,0.7492551,3.1833393,0.1600928,0.7987781,-2.9293939,-0.074733,-0.7270383,-2.15978,0.4496497,-0.3725808,0,-0.0142882,0,-1.3792558,-0.0603058,18.6764868,-2.0867446,-1.9782916,0.0604716,-0.9934459,0.0310885
2008-01-03,-0.011842828,-0.009158688,-0.015341305,-0.016260996,-0.047563085,-0.007654326,-0.020919098,-0.003741535,0.008182331,-0.001151362,0,-0.011919409,-0.022596788,-0.002269451,-0.025342115,-0.02798522,-0.014650571,0,0,-0.005162429,0.003200575,-0.00340205,-0.005813111,7.835958771,5.839041541,6.976516124,8.080321004,7.905884029,6.506441542,8.952275352,5.476003195,7.836626543,6.5966135,6.567782924,4.845446136,9.401113612,9.889074684,7.825792485,6.808034386,7.355743334,5.62448671,4.376762805,9.282855433,8.523783428,8.069392444,5.154042757,5.916689814,0,0,0,1,0,-0.00731,0,1,-1.1842828,-0.9158688,-1.5341305,-1.6260996,-4.7563085,-0.7654326,-2.0919098,-0.3741535,0.8182331,-0.1151362,0,-1.1919409,-2.2596788,-0.2269451,-2.5342115,-2.798522,-1.4650571,0,0,-0.5162429,0.3200575
2008-01-04,-0.007761389,-0.043987333,-0.012749199,0.007600411,-0.026366306,-0.084123926,0.007381954,-0.010011834,-0.01587728,-0.010919344,-0.048004062,-0.040143609,0,-0.039726677,-0.006884842,-0.008508068,-0.028809255,-0.00997672,-0.037839276,-0.012535877,-0.008593511,-0.008760027,-0.008938453,7.828197382,5.795054208,6.963766924,8.077195643,7.91348444,6.480075236,8.868151426,5.483385149,7.826614709,6.58073622,6.55686358,4.797442074,9.360970003,9.889074684,7.786065808,6.801149544,7.347235266,5.595677456,4.366786085,9.245016157,8.511247551,8.060798933,5.14528273,5.907751361,0,0,0,0,1,-0.02827,0,1,-0.7761389,-4.3987333,-1.2749199,0.7600411,-2.6366306,-8.4123926,0.7381954,-1.0011834,-1.587728,-1.0919344,-4.8004062,-4.0143609,0,-3.9726677,-0.6884842,-0.8508068,-2.8809255,-0.997672,-3.7839276,-1.2535877,-0.8593511
2008-01-07,-0.008741891,-0.042830836,0.005459677,-0.007670442,0.008004442,0.006248968,-0.011618804,-0.007038674,-0.00453131,-0.0123476,0.016285805,-0.009598929,-0.024388773,-0.015374161,-0.00686536,0.001088395,-0.000408611,-0.026232699,-0.003899278,-0.001393223,-0.013311815,-0.009249027,-0.001901894,7.819455491,5.752223371,6.969226601,8.069342367,7.905813999,6.488079678,8.874400394,5.471766345,7.819576035,6.57620491,6.54451598,4.813727879,9.351371074,9.864685912,7.770691647,6.794284184,7.348323661,5.595268845,4.340553386,9.241116879,8.509854328,8.047487118,5.136033703,5.905849468,1,0,0,0,0,-0.0035,0,1,-0.8741891,-4.2830836,0.5459677,-0.7670442,0.8004442,0.6248968,-1.1618804,-0.7038674,-0.453131,-1.23476,1.6285805,-0.9598929,-2.4388773,-1.5374161,-0.686536,0.1088395,-0.0408611,-2.6232699,-0.3899278,-0.1393223,-1.3311815
2008-01-08,-0.022899902,-0.012237552,-0.03191252,-0.004155307,-0.015733384,-0.018866712,-0.025848274,0.009799747,-0.019753312,-0.027465283,-0.049590062,-0.023914556,-0.017252442,-0.025606595,-0.017742984,-0.060366382,-0.027878995,-0.032846285,-5.82E-05,-0.011016571,-0.006267339,-0.01947805,-0.023996124,7.796555588,5.73998582,6.937314081,8.047013547,7.901658691,6.472346295,8.855533682,5.445918071,7.829375782,6.556451598,6.517050696,4.764137817,9.327456519,9.84743347,7.745085051,6.776541199,7.287957278,5.56738985,4.307707102,9.241058696,8.498837756,8.041219778,5.116555653,5.881853343,0,1,0,0,0,0.02761,1,0,-2.2899902,-1.2237552,-3.191252,-0.4155307,-1.5733384,-1.8866712,-2.5848274,0.9799747,-1.9753312,-2.7465283,-4.9590062,-2.3914556,-1.7252442,-2.5606595,-1.7742984,-6.0366382,-2.7878995,-3.2846285,-0.00582,-1.1016571,-0.6267339
2008-01-09,-0.011903425,-0.010763044,-0.016919022,-0.01128576,-0.026562985,0.002113807,-0.014294337,-0.009751533,-0.0085334,-0.014545549,-0.034451756,-0.048866084,-0.013471788,-0.024521321,-0.024586293,-0.001566953,-0.013229436,-0.002561511,-0.002079362,-0.006679336,-0.009691415,-0.013888273,-0.015218162,7.784652163,5.729222775,6.920395059,8.031664875,7.890372932,6.445783309,8.857647489,5.431623734,7.819624249,6.547918198,6.502505148,4.729686061,9.278590434,9.833961682,7.72056373,6.751954906,7.286390325,5.554160414,4.30514559,9.238979334,8.49215842,8.031528363,5.10266738,5.866635182,0,0,1,0,0,-0.01851,0,1,-1.1903425,-1.0763044,-1.6919022,-1.128576,-2.6562985,0.2113807,-1.4294337,-0.9751533,-0.85334,-1.4545549,-3.4451756,-4.8866084,-1.3471788,-2.4521321,-2.4586293,-0.1566953,-1.3229436,-0.2561511,-0.2079362,-0.6679336,-0.9691415
